0,1,2,3,4
Separated/columnsets/set10/column_10.11.obj,baroque,Column,3,4
Separated/columnsets/set10/column_10.12.obj,baroque,Column,3,4
Separated/columnsets/set10/column_10.13.obj,baroque,Column,3,4
Separated/columnsets/set10/column_10.14.obj,baroque,Column,3,4
Separated/columnsets/set10/column_10.15.obj,baroque,Column,3,4
Separated/columnsets/set10/column_10.16.obj,baroque,Column,3,4
Separated/columnsets/set10/column_10.17.obj,baroque,Column,3,4
Separated/columnsets/set10/column_10.18.obj,baroque,Column,2,3
Separated/columnsets/set10/column_10.19.obj,baroque,Column,2,3
Separated/columnsets/set10/column_10.20.obj,baroque,Column,3,4
Separated/columnsets/set10/column_10.21.obj,baroque,Column,3,4
Separated/columnsets/set10/column_10.22.obj,baroque,Column,3,4
Separated/columnsets/set10/column_10.23.obj,baroque,Column,4,4
Separated/columnsets/set10/column_10.24.obj,baroque,Column,3,4
Separated/columnsets/set10/column_10.25.obj,baroque,Column,3,4
Separated/columnsets/set10/column_10.26.obj,baroque,Column,3,4
Separated/columnsets/set10/column_10.27.obj,baroque,Column,3,4
Separated/columnsets/set10/column_10.28.obj,baroque,Column,3,4
Separated/columnsets/set10/column_10.29.obj,baroque,Column,3,4
Separated/columnsets/set10/column_10.30.obj,baroque,Column,3,4
,,,,
Separated/columnsets/set11/column_11.1.obj,baroque,Column,2,3
Separated/columnsets/set11/column_11.2.obj,baroque,Column,2,3
Separated/columnsets/set11/column_11.3.obj,baroque,Column,2,3
Separated/columnsets/set11/column_11.4.obj,baroque,Column,2,3
Separated/columnsets/set11/column_11.5.obj,baroque,Column,3,4
Separated/columnsets/set11/column_11.6.obj,baroque,Column,2,3
Separated/columnsets/set11/column_11.7.obj,baroque,Column,2,3
Separated/columnsets/set11/column_11.8.obj,baroque,Column,2,3
Separated/columnsets/set11/column_11.9.obj,baroque,Column,2,3
Separated/columnsets/set11/column_11.10.obj,baroque,Column,2,3
Separated/columnsets/set11/column_11.11.obj,baroque,Column,2,3
Separated/columnsets/set11/column_11.12.obj,baroque,Column,2,3
Separated/columnsets/set11/column_11.13.obj,baroque,Column,2,3
Separated/columnsets/set11/column_11.14.obj,baroque,Column,3,4
Separated/columnsets/set11/column_11.15.obj,baroque,Column,3,4
Separated/columnsets/set11/column_11.16.obj,baroque,Column,2,3
Separated/columnsets/set11/column_11.17.obj,baroque,Column,2,3
Separated/columnsets/set11/column_11.18.obj,baroque,Column,2,3
Separated/columnsets/set11/column_11.19.obj,baroque,Column,2,3
Separated/columnsets/set11/column_11.20.obj,baroque,Column,3,4
Separated/columnsets/set11/column_11.21.obj,baroque,Column,3,4
Separated/columnsets/set11/column_11.22.obj,baroque,Column,2,4
Separated/columnsets/set11/column_11.23.obj,baroque,Column,2,4
Separated/columnsets/set11/column_11.24.obj,baroque,Column,2,4
Separated/columnsets/set11/column_11.25.obj,baroque,Column,2,4
Separated/columnsets/set11/column_11.26.obj,baroque,Column,3,4
Separated/columnsets/set11/column_11.27.obj,baroque,Column,3,4
Separated/columnsets/set11/column_11.28.obj,baroque,Column,3,4
Separated/columnsets/set11/column_11.29.obj,baroque,Column,3,4
Separated/columnsets/set11/column_11.30.obj,baroque,Column,3,4
,,,,
Separated/columnsets/set12/column_12.1.obj,cubist,Column,3,1
Separated/columnsets/set12/column_12.2.obj,cubist,Column,1,3
Separated/columnsets/set12/column_12.3.obj,cubist,Column,3,2
Separated/columnsets/set12/column_12.4.obj,cubist,Column,3,1
Separated/columnsets/set12/column_12.5.obj,cubist,Column,3,1
Separated/columnsets/set12/column_12.6.obj,cubist,Column,3,1
Separated/columnsets/set12/column_12.7.obj,cubist,Column,3,1
Separated/columnsets/set12/column_12.8.obj,cubist,Column,3,1
Separated/columnsets/set12/column_12.9.obj,cubist,Column,3,1
Separated/columnsets/set12/column_12.10.obj,cubist,Column,3,1
Separated/columnsets/set12/column_12.11.obj,cubist,Column,3,1
Separated/columnsets/set12/column_12.12.obj,cubist,Column,3,1
Separated/columnsets/set12/column_12.13.obj,cubist,Column,3,1
Separated/columnsets/set12/column_12.14.obj,cubist,Column,3,1
Separated/columnsets/set12/column_12.15.obj,cubist,Column,3,1
Separated/columnsets/set12/column_12.16.obj,cubist,Column,3,1
Separated/columnsets/set12/column_12.17.obj,cubist,Column,3,2
Separated/columnsets/set12/column_12.18.obj,cubist,Column,3,2
Separated/columnsets/set12/column_12.19.obj,cubist,Column,3,2
Separated/columnsets/set12/column_12.20.obj,cubist,Column,3,2
Separated/columnsets/set12/column_12.21.obj,cubist,Column,3,4
Separated/columnsets/set12/column_12.22.obj,cubist,Column,3,4
Separated/columnsets/set12/column_12.23.obj,cubist,Column,3,4
Separated/columnsets/set12/column_12.24.obj,cubist,Column,3,4
Separated/columnsets/set12/column_12.25.obj,cubist,Column,3,4
Separated/columnsets/set12/column_12.26.obj,cubist,Column,3,4
Separated/columnsets/set12/column_12.27.obj,cubist,Column,3,4
Separated/columnsets/set12/column_12.28.obj,cubist,Column,3,4
Separated/columnsets/set12/column_12.29.obj,cubist,Column,3,4
Separated/columnsets/set12/column_12.30.obj,cubist,Column,4,5
,,,,
Separated/columnsets/set13/column_13.1.obj,cubist,Column,5,5
Separated/columnsets/set13/column_13.2.obj,cubist,Column,5,5
Separated/columnsets/set13/column_13.3.obj,cubist,Column,5,4
Separated/columnsets/set13/column_13.4.obj,cubist,Column,5,4
Separated/columnsets/set13/column_13.5.obj,cubist,Column,5,4
Separated/columnsets/set13/column_13.6.obj,cubist,Column,4,3
Separated/columnsets/set13/column_13.7.obj,cubist,Column,4,3
Separated/columnsets/set13/column_13.8.obj,cubist,Column,4,3
Separated/columnsets/set13/column_13.9.obj,cubist,Column,4,3
Separated/columnsets/set13/column_13.10.obj,cubist,Column,4,3
Separated/columnsets/set13/column_13.11.obj,cubist,Column,4,3
Separated/columnsets/set13/column_13.12.obj,cubist,Column,4,3
Separated/columnsets/set13/column_13.13.obj,cubist,Column,4,3
Separated/columnsets/set13/column_13.14.obj,cubist,Column,4,3
Separated/columnsets/set13/column_13.15.obj,cubist,Column,4,5
Separated/columnsets/set13/column_13.16.obj,cubist,Column,5,5
Separated/columnsets/set13/column_13.17.obj,cubist,Column,5,5
Separated/columnsets/set13/column_13.18.obj,cubist,Column,5,5
Separated/columnsets/set13/column_13.19.obj,cubist,Column,5,4
Separated/columnsets/set13/column_13.20.obj,cubist,Column,5,4
Separated/columnsets/set13/column_13.21.obj,cubist,Column,5,4
Separated/columnsets/set13/column_13.22.obj,cubist,Column,5,4
Separated/columnsets/set13/column_13.23.obj,cubist,Column,4,4
Separated/columnsets/set13/column_13.24.obj,cubist,Column,4,4
Separated/columnsets/set13/column_13.25.obj,cubist,Column,4,4
Separated/columnsets/set13/column_13.26.obj,cubist,Column,4,4
Separated/columnsets/set13/column_13.27.obj,cubist,Column,4,4
Separated/columnsets/set13/column_13.28.obj,cubist,Column,4,4
Separated/columnsets/set13/column_13.29.obj,cubist,Column,4,3
Separated/columnsets/set13/column_13.30.obj,cubist,Column,4,3
,,,,
Separated/columnsets/set14/column_14.1.obj,cubist,Column,2,3
Separated/columnsets/set14/column_14.2.obj,cubist,Column,3,2
Separated/columnsets/set14/column_14.3.obj,cubist,Column,3,2
Separated/columnsets/set14/column_14.4.obj,cubist,Column,4,3
Separated/columnsets/set14/column_14.5.obj,cubist,Column,3,3
Separated/columnsets/set14/column_14.6.obj,cubist,Column,2,3
Separated/columnsets/set14/column_14.7.obj,cubist,Column,3,2
Separated/columnsets/set14/column_14.8.obj,cubist,Column,2,3
Separated/columnsets/set14/column_14.9.obj,cubist,Column,3,2
Separated/columnsets/set14/column_14.10.obj,cubist,Column,3,2
Separated/columnsets/set14/column_14.11.obj,cubist,Column,3,3
Separated/columnsets/set14/column_14.12.obj,cubist,Column,3,2
Separated/columnsets/set14/column_14.13.obj,cubist,Column,3,2
Separated/columnsets/set14/column_14.14.obj,cubist,Column,3,2
Separated/columnsets/set14/column_14.15.obj,cubist,Column,3,2
Separated/columnsets/set14/column_14.16.obj,cubist,Column,3,2
Separated/columnsets/set14/column_14.17.obj,cubist,Column,3,4
Separated/columnsets/set14/column_14.18.obj,cubist,Column,4,4
Separated/columnsets/set14/column_14.19.obj,cubist,Column,3,4
Separated/columnsets/set14/column_14.20.obj,cubist,Column,3,4
Separated/columnsets/set14/column_14.21.obj,cubist,Column,3,4
Separated/columnsets/set14/column_14.22.obj,cubist,Column,3,2
Separated/columnsets/set14/column_14.23.obj,cubist,Column,3,2
Separated/columnsets/set14/column_14.24.obj,cubist,Column,3,3
Separated/columnsets/set14/column_14.25.obj,cubist,Column,4,4
Separated/columnsets/set14/column_14.26.obj,cubist,Column,4,4
Separated/columnsets/set14/column_14.27.obj,cubist,Column,4,4
Separated/columnsets/set14/column_14.28.obj,cubist,Column,4,4
Separated/columnsets/set14/column_14.29.obj,cubist,Column,4,4
Separated/columnsets/set14/column_14.30.obj,cubist,Column,4,4
,,,,
Separated/columnsets/set15/column_15.1.obj,cubist,Column,2,2
Separated/columnsets/set15/column_15.2.obj,cubist,Column,1,1
Separated/columnsets/set15/column_15.3.obj,cubist,Column,1,1
Separated/columnsets/set15/column_15.4.obj,cubist,Column,1,1
Separated/columnsets/set15/column_15.5.obj,cubist,Column,1,1
Separated/columnsets/set15/column_15.6.obj,cubist,Column,1,1
Separated/columnsets/set15/column_15.7.obj,cubist,Column,1,1
Separated/columnsets/set15/column_15.8.obj,cubist,Column,1,1
Separated/columnsets/set15/column_15.9.obj,cubist,Column,1,1
Separated/columnsets/set15/column_15.10.obj,cubist,Column,2,1
Separated/columnsets/set15/column_15.11.obj,cubist,Column,2,1
Separated/columnsets/set15/column_15.12.obj,cubist,Column,2,1
Separated/columnsets/set15/column_15.13.obj,cubist,Column,2,1
Separated/columnsets/set15/column_15.14.obj,cubist,Column,2,1
Separated/columnsets/set15/column_15.15.obj,cubist,Column,2,1
Separated/columnsets/set15/column_15.16.obj,cubist,Column,2,2
Separated/columnsets/set15/column_15.17.obj,cubist,Column,2,2
Separated/columnsets/set15/column_15.18.obj,cubist,Column,2,2
Separated/columnsets/set15/column_15.19.obj,cubist,Column,2,2
Separated/columnsets/set15/column_15.20.obj,cubist,Column,2,2
Separated/columnsets/set15/column_15.21.obj,cubist,Column,2,2
Separated/columnsets/set15/column_15.22.obj,cubist,Column,3,3
Separated/columnsets/set15/column_15.23.obj,cubist,Column,3,3
Separated/columnsets/set15/column_15.24.obj,cubist,Column,3,3
Separated/columnsets/set15/column_15.25.obj,cubist,Column,3,3
Separated/columnsets/set15/column_15.26.obj,cubist,Column,3,3
Separated/columnsets/set15/column_15.27.obj,cubist,Column,3,3
Separated/columnsets/set15/column_15.28.obj,cubist,Column,3,3
Separated/columnsets/set15/column_15.29.obj,cubist,Column,4,4
Separated/columnsets/set15/column_15.30.obj,cubist,Column,4,4
,,,,
Separated/columnsets/set16/column_16.1.obj,cubist,Column,4,1
Separated/columnsets/set16/column_16.2.obj,cubist,Column,3,1
Separated/columnsets/set16/column_16.3.obj,cubist,Column,3,1
Separated/columnsets/set16/column_16.4.obj,cubist,Column,3,1
Separated/columnsets/set16/column_16.5.obj,cubist,Column,3,1
Separated/columnsets/set16/column_16.6.obj,cubist,Column,3,1
Separated/columnsets/set16/column_16.7.obj,cubist,Column,3,1
Separated/columnsets/set16/column_16.8.obj,cubist,Column,3,1
Separated/columnsets/set16/column_16.9.obj,cubist,Column,3,1
Separated/columnsets/set16/column_16.10.obj,cubist,Column,3,1
Separated/columnsets/set16/column_16.11.obj,cubist,Column,3,1
Separated/columnsets/set16/column_16.12.obj,cubist,Column,3,2
Separated/columnsets/set16/column_16.13.obj,cubist,Column,3,2
Separated/columnsets/set16/column_16.14.obj,cubist,Column,3,3
Separated/columnsets/set16/column_16.15.obj,cubist,Column,2,2
Separated/columnsets/set16/column_16.16.obj,cubist,Column,3,3
Separated/columnsets/set16/column_16.17.obj,cubist,Column,3,3
Separated/columnsets/set16/column_16.18.obj,cubist,Column,3,3
Separated/columnsets/set16/column_16.19.obj,cubist,Column,3,3
Separated/columnsets/set16/column_16.20.obj,cubist,Column,3,3
Separated/columnsets/set16/column_16.21.obj,cubist,Column,3,3
Separated/columnsets/set16/column_16.22.obj,cubist,Column,3,3
Separated/columnsets/set16/column_16.23.obj,cubist,Column,2,3
Separated/columnsets/set16/column_16.24.obj,cubist,Column,3,2
Separated/columnsets/set16/column_16.25.obj,cubist,Column,2,3
Separated/columnsets/set16/column_16.26.obj,cubist,Column,3,2
Separated/columnsets/set16/column_16.27.obj,cubist,Column,3,2
Separated/columnsets/set16/column_16.28.obj,cubist,Column,3,2
Separated/columnsets/set16/column_16.29.obj,cubist,Column,3,3
Separated/columnsets/set16/column_16.30.obj,cubist,Column,3,4
,,,,
Separated/columnsets/set17/column_17.1.obj,cubist,Column,2,4
Separated/columnsets/set17/column_17.2.obj,cubist,Column,2,4
Separated/columnsets/set17/column_17.3.obj,cubist,Column,2,4
Separated/columnsets/set17/column_17.4.obj,cubist,Column,2,3
Separated/columnsets/set17/column_17.5.obj,cubist,Column,2,4
Separated/columnsets/set17/column_17.6.obj,cubist,Column,3,4
Separated/columnsets/set17/column_17.7.obj,cubist,Column,2,4
Separated/columnsets/set17/column_17.8.obj,cubist,Column,3,4
Separated/columnsets/set17/column_17.9.obj,cubist,Column,3,4
Separated/columnsets/set17/column_17.10.obj,cubist,Column,3,5
Separated/columnsets/set17/column_17.11.obj,cubist,Column,3,5
Separated/columnsets/set17/column_17.12.obj,cubist,Column,3,5
Separated/columnsets/set17/column_17.13.obj,cubist,Column,3,5
Separated/columnsets/set17/column_17.14.obj,cubist,Column,3,4
Separated/columnsets/set17/column_17.15.obj,cubist,Column,3,4
Separated/columnsets/set17/column_17.16.obj,cubist,Column,3,4
Separated/columnsets/set17/column_17.17.obj,cubist,Column,2,4
Separated/columnsets/set17/column_17.18.obj,cubist,Column,2,4
Separated/columnsets/set17/column_17.19.obj,cubist,Column,2,3
Separated/columnsets/set17/column_17.20.obj,cubist,Column,2,3
Separated/columnsets/set17/column_17.21.obj,cubist,Column,2,2
Separated/columnsets/set17/column_17.22.obj,cubist,Column,2,3
Separated/columnsets/set17/column_17.23.obj,cubist,Column,2,3
Separated/columnsets/set17/column_17.24.obj,cubist,Column,3,3
Separated/columnsets/set17/column_17.25.obj,cubist,Column,2,3
Separated/columnsets/set17/column_17.26.obj,cubist,Column,2,3
Separated/columnsets/set17/column_17.27.obj,cubist,Column,2,2
Separated/columnsets/set17/column_17.28.obj,cubist,Column,2,2
Separated/columnsets/set17/column_17.29.obj,cubist,Column,2,2
Separated/columnsets/set17/column_17.30.obj,cubist,Column,1,2
],,,,
Separated/columnsets/set18/column_18.1.obj,cubist,Column,4,3
Separated/columnsets/set18/column_18.2.obj,cubist,Column,4,3
Separated/columnsets/set18/column_18.3.obj,cubist,Column,4,3
Separated/columnsets/set18/column_18.4.obj,cubist,Column,4,3
Separated/columnsets/set18/column_18.5.obj,cubist,Column,4,3
Separated/columnsets/set18/column_18.6.obj,cubist,Column,4,3
Separated/columnsets/set18/column_18.7.obj,cubist,Column,4,3
Separated/columnsets/set18/column_18.8.obj,cubist,Column,4,3
Separated/columnsets/set18/column_18.9.obj,cubist,Column,3,3
Separated/columnsets/set18/column_18.10.obj,cubist,Column,3,3
Separated/columnsets/set18/column_18.11.obj,cubist,Column,4,4
Separated/columnsets/set18/column_18.12.obj,cubist,Column,3,4
Separated/columnsets/set18/column_18.13.obj,cubist,Column,3,4
Separated/columnsets/set18/column_18.14.obj,cubist,Column,3,4
Separated/columnsets/set18/column_18.15.obj,cubist,Column,3,4
Separated/columnsets/set18/column_18.16.obj,cubist,Column,3,4
Separated/columnsets/set18/column_18.17.obj,cubist,Column,4,4
Separated/columnsets/set18/column_18.18.obj,cubist,Column,3,4
Separated/columnsets/set18/column_18.19.obj,cubist,Column,4,4
Separated/columnsets/set18/column_18.20.obj,cubist,Column,4,4
Separated/columnsets/set18/column_18.21.obj,cubist,Column,4,5
Separated/columnsets/set18/column_18.22.obj,cubist,Column,#,#
Separated/columnsets/set18/column_18.23.obj,cubist,Column,4,5
Separated/columnsets/set18/column_18.24.obj,cubist,Column,5,5
Separated/columnsets/set18/column_18.25.obj,cubist,Column,5,5
Separated/columnsets/set18/column_18.26.obj,cubist,Column,5,5
Separated/columnsets/set18/column_18.27.obj,cubist,Column,5,5
Separated/columnsets/set18/column_18.28.obj,cubist,Column,4,5
Separated/columnsets/set18/column_18.29.obj,cubist,Column,4,5
Separated/columnsets/set18/column_18.30.obj,cubist,Column,4,5
,,,,
Separated/columnsets/set19/column_19.1.obj,cubist,Column,3,4
Separated/columnsets/set19/column_19.2.obj,cubist,Column,2,3
Separated/columnsets/set19/column_19.3.obj,cubist,Column,3,4
Separated/columnsets/set19/column_19.4.obj,cubist,Column,3,4
Separated/columnsets/set19/column_19.5.obj,cubist,Column,2,3
Separated/columnsets/set19/column_19.6.obj,cubist,Column,2,3
Separated/columnsets/set19/column_19.7.obj,cubist,Column,3,4
Separated/columnsets/set19/column_19.8.obj,cubist,Column,2,3
Separated/columnsets/set19/column_19.9.obj,cubist,Column,3,4
Separated/columnsets/set19/column_19.10.obj,cubist,Column,3,4
Separated/columnsets/set19/column_19.11.obj,cubist,Column,3,3
Separated/columnsets/set19/column_19.12.obj,cubist,Column,3,4
Separated/columnsets/set19/column_19.13.obj,cubist,Column,3,4
Separated/columnsets/set19/column_19.14.obj,cubist,Column,4,4
Separated/columnsets/set19/column_19.15.obj,cubist,Column,3,5
Separated/columnsets/set19/column_19.16.obj,cubist,Column,4,5
Separated/columnsets/set19/column_19.17.obj,cubist,Column,3,4
Separated/columnsets/set19/column_19.18.obj,cubist,Column,4,5
Separated/columnsets/set19/column_19.19.obj,cubist,Column,3,3
Separated/columnsets/set19/column_19.20.obj,cubist,Column,3,3
Separated/columnsets/set19/column_19.21.obj,cubist,Column,3,3
Separated/columnsets/set19/column_19.22.obj,cubist,Column,3,3
Separated/columnsets/set19/column_19.23.obj,cubist,Column,3,3
Separated/columnsets/set19/column_19.24.obj,cubist,Column,3,4
Separated/columnsets/set19/column_19.25.obj,cubist,Column,3,4
Separated/columnsets/set19/column_19.26.obj,cubist,Column,3,4
Separated/columnsets/set19/column_19.27.obj,cubist,Column,3,4
Separated/columnsets/set19/column_19.28.obj,cubist,Column,4,5
Separated/columnsets/set19/column_19.29.obj,cubist,Column,4,5
Separated/columnsets/set19/column_19.30.obj,cubist,Column,4,5
,,,,
Separated/columnsets/set20/column_20.1.obj,modern,Column,5,5
Separated/columnsets/set20/column_20.2.obj,modern,Column,5,4
Separated/columnsets/set20/column_20.3.obj,modern,Column,5,4
Separated/columnsets/set20/_20.4.obj,modern,Column,5,3
Separated/columnsets/set20/column_20.5.obj,modern,Column,5,3
Separated/columnsets/set20/column_20.6.obj,modern,Column,3,3
Separated/columnsets/set20/column_20.7.obj,modern,Column,3,3
Separated/columnsets/set20/column_20.8.obj,modern,Column,3,3
Separated/columnsets/set20/column_20.9.obj,modern,Column,3,3
Separated/columnsets/set20/column_20.10.obj,modern,Column,3,3
Separated/columnsets/set20/column_20.11.obj,modern,Column,3,2
Separated/columnsets/set20/column_20.12.obj,modern,Column,3,2
Separated/columnsets/set20/column_20.13.obj,modern,Column,3,4
Separated/columnsets/set20/column_20.14.obj,modern,Column,4,4
Separated/columnsets/set20/column_20.15.obj,modern,Column,4,4
,,,,
Separated/columnsets/set21/column_21.1.obj,baroque,Column,2,3
Separated/columnsets/set21/column_21.2.obj,baroque,Column,2,3
Separated/columnsets/set21/column_21.3.obj,baroque,Column,3,2
Separated/columnsets/set21/column_21.4.obj,baroque,Column,3,2
Separated/columnsets/set21/column_21.5.obj,baroque,Column,3,2
Separated/columnsets/set21/column_21.6.obj,baroque,Column,2,3
Separated/columnsets/set21/column_21.7.obj,baroque,Column,2,3
Separated/columnsets/set21/column_21.8.obj,baroque,Column,2,3
Separated/columnsets/set21/column_21.9.obj,baroque,Column,2,3
Separated/columnsets/set21/column_21.10.obj,baroque,Column,2,3
Separated/columnsets/set21/column_21.11.obj,baroque,Column,2,3
Separated/columnsets/set21/column_21.12.obj,baroque,Column,1,2
Separated/columnsets/set21/column_21.13.obj,baroque,Column,2,1
Separated/columnsets/set21/column_21.14.obj,baroque,Column,1,2
Separated/columnsets/set21/column_21.15.obj,baroque,Column,1,2
Separated/columnsets/set21/column_21.16.obj,baroque,Column,1,1
Separated/columnsets/set21/column_21.17.obj,baroque,Column,1,1
Separated/columnsets/set21/column_21.18.obj,baroque,Column,1,1
Separated/columnsets/set21/column_21.19.obj,baroque,Column,1,1
Separated/columnsets/set21/column_21.20.obj,baroque,Column,2,2
Separated/columnsets/set21/column_21.21.obj,baroque,Column,2,1
Separated/columnsets/set21/column_21.22.obj,baroque,Column,1,1
Separated/columnsets/set21/column_21.23.obj,baroque,Column,1,1
Separated/columnsets/set21/column_21.24.obj,baroque,Column,1,1
Separated/columnsets/set21/column_21.25.obj,baroque,Column,1,1
Separated/columnsets/set21/column_21.26.obj,baroque,Column,1,1
Separated/columnsets/set21/column_21.27.obj,baroque,Column,2,2
Separated/columnsets/set21/column_21.28.obj,baroque,Column,1,1
Separated/columnsets/set21/column_21.29.obj,baroque,Column,2,2
Separated/columnsets/set21/column_21.30.obj,baroque,Column,1,1
Separated/columnsets/set22/column_22.1.obj,cubist,Column,2,2
Separated/columnsets/set22/column_22.2.obj,cubist,Column,2,2
Separated/columnsets/set22/column_22.3.obj,cubist,Column,2,2
Separated/columnsets/set22/column_22.4.obj,cubist,Column,1,2
Separated/columnsets/set22/column_22.5.obj,cubist,Column,2,1
Separated/columnsets/set22/column_22.6.obj,cubist,Column,2,1
Separated/columnsets/set22/column_22.7.obj,cubist,Column,2,1
Separated/columnsets/set22/column_22.8.obj,cubist,Column,2,1
Separated/columnsets/set22/column_22.9.obj,cubist,Column,1,2
Separated/columnsets/set22/column_22.10.obj,cubist,Column,2,1
Separated/columnsets/set22/column_22.11.obj,cubist,Column,1,1
Separated/columnsets/set22/column_22.12.obj,cubist,Column,2,1
Separated/columnsets/set22/column_22.13.obj,cubist,Column,2,2
Separated/columnsets/set22/column_22.14.obj,cubist,Column,2,2
Separated/columnsets/set22/column_22.15.obj,cubist,Column,2,2
Separated/columnsets/set22/column_22.16.obj,cubist,Column,1,2
Separated/columnsets/set22/column_22.17.obj,cubist,Column,2,2
Separated/columnsets/set22/column_22.18.obj,cubist,Column,2,2
Separated/columnsets/set22/column_22.19.obj,cubist,Column,2,1
Separated/columnsets/set22/column_22.20.obj,cubist,Column,1,2
Separated/columnsets/set22/column_22.21.obj,cubist,Column,2,1
Separated/columnsets/set22/column_22.22.obj,cubist,Column,2,3
Separated/columnsets/set22/column_22.23.obj,cubist,Column,3,3
Separated/columnsets/set22/column_22.24.obj,cubist,Column,3,3
Separated/columnsets/set22/column_22.25.obj,cubist,Column,3,3
Separated/columnsets/set22/column_22.26.obj,cubist,Column,3,3
Separated/columnsets/set22/column_22.27.obj,cubist,Column,3,3
Separated/columnsets/set22/column_22.28.obj,cubist,Column,3,3
Separated/columnsets/set22/column_22.29.obj,cubist,Column,2,4
Separated/columnsets/set22/column_22.30.obj,cubist,Column,2,4
Separated/columnsets/set23/column_23.1.obj,cubist,Column,2,1
Separated/columnsets/set23/column_23.2.obj,cubist,Column,3,2
Separated/columnsets/set23/column_23.3.obj,cubist,Column,3,1
Separated/columnsets/set23/column_23.4.obj,cubist,Column,3,1
Separated/columnsets/set23/column_23.5.obj,cubist,Column,3,1
Separated/columnsets/set23/column_23.6.obj,cubist,Column,3,1
Separated/columnsets/set23/column_23.7.obj,cubist,Column,3,1
Separated/columnsets/set23/column_23.8.obj,cubist,Column,3,2
Separated/columnsets/set23/column_23.9.obj,cubist,Column,3,4
Separated/columnsets/set23/column_23.10.obj,cubist,Column,3,4
Separated/columnsets/set23/column_23.11.obj,cubist,Column,3,5
Separated/columnsets/set23/column_23.12.obj,cubist,Column,4,5
Separated/columnsets/set23/column_23.13.obj,cubist,Column,4,5
Separated/columnsets/set23/column_23.14.obj,cubist,Column,4,5
Separated/columnsets/set23/column_23.15.obj,cubist,Column,4,4
Separated/columnsets/set23/column_23.16.obj,cubist,Column,1,4
Separated/columnsets/set23/column_23.17.obj,cubist,Column,2,2
Separated/columnsets/set23/column_23.18.obj,cubist,Column,1,2
Separated/columnsets/set23/column_23.19.obj,cubist,Column,2,3
Separated/columnsets/set23/column_23.20.obj,cubist,Column,2,3
Separated/columnsets/set23/column_23.21.obj,cubist,Column,2,3
Separated/columnsets/set23/column_23.22.obj,cubist,Column,1,2
Separated/columnsets/set23/column_23.23.obj,cubist,Column,2,1
Separated/columnsets/set23/column_23.24.obj,cubist,Column,2,3
Separated/columnsets/set23/column_23.25.obj,cubist,Column,2,3
Separated/columnsets/set23/column_23.26.obj,cubist,Column,3,3
Separated/columnsets/set23/column_23.27.obj,cubist,Column,2,3
Separated/columnsets/set23/column_23.28.obj,cubist,Column,2,3
Separated/columnsets/set23/column_23.29.obj,cubist,Column,2,3
Separated/columnsets/set23/column_23.30.obj,cubist,Column,2,2
Separated/columnsets/set24/column_24.1.obj,cubist,Column,3,3
Separated/columnsets/set24/column_24.2.obj,cubist,Column,3,3
Separated/columnsets/set24/column_24.3.obj,cubist,Column,3,2
Separated/columnsets/set24/column_24.4.obj,cubist,column,3,2
Separated/columnsets/set24/column_24.5.obj,cubist,Column,2,3
Separated/columnsets/set24/column_24.6.obj,cubist,Column,3,2
Separated/columnsets/set24/column_24.7.obj,cubist,Column,3,1
Separated/columnsets/set24/column_24.8.obj,cubist,Column,3,1
Separated/columnsets/set24/column_24.9.obj,cubist,Column,3,1
Separated/columnsets/set24/column_24.10.obj,cubist,Column,3,1
Separated/columnsets/set24/column_24.11.obj,cubist,Column,3,1
Separated/columnsets/set24/column_24.12.obj,cubist,Column,2,3
Separated/columnsets/set24/column_24.13.obj,cubist,Column,3,2
Separated/columnsets/set24/column_24.14.obj,cubist,Column,3,2
Separated/columnsets/set24/column_24.15.obj,cubist,Column,3,2
Separated/columnsets/set24/column_24.16.obj,cubist,Column,3,2
Separated/columnsets/set24/column_24.17.obj,cubist,Column,3,2
Separated/columnsets/set24/column_24.18.obj,cubist,Column,3,2
Separated/columnsets/set24/column_24.19.obj,cubist,Column,3,3
Separated/columnsets/set24/column_24.20.obj,cubist,Column,3,3
Separated/columnsets/set24/column_24.21.obj,cubist,Column,3,3
Separated/columnsets/set24/column_24.22.obj,cubist,Column,3,3
Separated/columnsets/set24/column_24.23.obj,cubist,Column,3,4
Separated/columnsets/set24/column_24.24.obj,cubist,Column,3,4
Separated/columnsets/set24/column_24.25.obj,cubist,Column,3,4
Separated/columnsets/set24/column_24.26.obj,cubist,Column,3,4
Separated/columnsets/set24/column_24.27.obj,cubist,Column,3,4
Separated/columnsets/set24/column_24.28.obj,cubist,Column,3,4
Separated/columnsets/set24/column_24.29.obj,cubist,Column,3,4
Separated/columnsets/set24/column_24.30.obj,cubist,Column,2,4
Separated/columnsets/set25/column_25.1.obj,cubist,Column,4,1
Separated/columnsets/set25/column_25.2.obj,cubist,Column,4,2
Separated/columnsets/set25/column_25.3.obj,cubist,Column,4,2
Separated/columnsets/set25/column_25.4.obj,cubist,Column,4,2
Separated/columnsets/set25/column_25.5.obj,cubist,Column,4,2
Separated/columnsets/set25/column_25.6.obj,cubist,Column,4,1
Separated/columnsets/set25/column_25.7.obj,cubist,Column,3,1
Separated/columnsets/set25/column_25.8.obj,cubist,Column,3,1
Separated/columnsets/set25/column_25.9.obj,cubist,Column,3,1
Separated/columnsets/set25/column_25.10.obj,cubist,Column,3,1
Separated/columnsets/set25/column_25.11.obj,cubist,Column,3,2
